"site","radius","RESERVOIR","BORROWPITS","DUGOUT","LAGOON","BORROWPIT.DRY","SUMP","ROAD.UNCLASSIFIED","ROAD.UNIMPROVED","INTERCHANGE.RAMP","ROAD.GRAVEL.1L","ROAD.GRAVEL.2L","ROAD.PAVED.1L","ROAD.PAVED.2L","ROAD.PAVED.DIV","ROAD.PAVED.UNDIV.1L","ROAD.PAVED.UNDIV.2L","ROAD.PAVED.UNDIV.4L","ROAD.UNPAVED.2L","TRUCK.TRAIL","AIRP.RUNWAY","ROAD.UNPAVED.1L","ROAD.PAVED.4L","ROAD.PAVED.3L","RLWY.SGL.TRACK","RLWY.SPUR","CANAL","VEGETATED.EDGE.ROADS","VEGETATED.EDGE.RAILWAYS","GRVL.SAND.PIT","MINES.PITLAKE","MISC.OIL.GAS.FACILITY","FACILITY.UNKNOWN","FACILITY.OTHER","OIL.GAS.PLANT","CLEARING.UNKNOWN","URBAN.INDUSTRIAL","CLEARING.WELLPAD.UNCONFIRMED","WELL.CASED","WELL.GAS","WELL.OIL","WELL.OTHER","TRANSFER_STATION","LANDFILL","RECREATION","GOLFCOURSE","CAMPGROUND","GREENSPACE","SURROUNDING.VEG","RUNWAY","TRANSMISSION.LINE","CFO","RURAL.RESIDENCE","URBAN.RESIDENCE","COUNTRY.RESIDENCE","RESIDENCE_CLEARING","WELL.ABAND","ROUGH_PASTURE","CROP","TAME_PASTURE","FRUIT.VEGETABLES","CUTBLOCK","PRE.LOW.IMPACT.SEISMIC","TRAIL","DISTURB_VEG","PIPELINE","water","exposed_land","developed","shrubland","grassland","agriculture","coniferous_forest","broadleaf_forest","mixed_forest"
"Cell 14",1250,0,0,0.000469985,0,0,0,0.004969824,0,0,0.007412609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010031342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012161139,0,0.073013627,0,0,0,0,0.257768863,0,0,0.004299609,0.002397397,0,0,0.189275563,0,0.068796747,0.012367666,0.16732918,0.196796211,0,0.365434625,0
"Cell 14",1500,0,0,0.000971257,0,0,0,0.004325181,0,0,0.006048263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007854482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01694013,0,0.050703908,0,0.001883013,0.00146038,0,0.259263356,0,0,0.00395075,0.00181421,0,0.000762072,0.229442902,0,0.055139044,0.025220334,0.13749655,0.211921799,0,0.34077937,0
"Cell 14",1750,0,0,0.001193155,0,0,0,0.004061239,0.000435748,0,0.005585301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007248541,0,0,0,0,0,0,0,0,0,0,0,0.000161763,0.002179149,0,0,0,0,0,0,0,0,0,0,0,0.020388621,0,0.037251851,0,0.0026374,0.001072932,0,0.254974758,0,0,0.004154182,0.001563187,0,0.000959315,0.248168015,0,0.049626639,0.022925032,0.10677369,0.223711434,0,0.348795186,0
"Cell 14",2000,0,0,0.000993904,0,0,0,0.003259887,0.001174678,0,0.006120838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008478469,0,0,0,0,0,0,0,0,0,0,0.001176432,0.00118441,0.003483956,0,0,0,0,0,0,0,0,0,0,0,0.017021898,0,0.028520948,0,0.00485931,0.001372178,0,0.235942437,0,0,0.004188936,0.001453329,0,0.001632764,0.259823492,0,0.055985155,0.018755769,0.10110487,0.207747269,0,0.356583444,0
"Cell 14",2250,0,0,0.001011898,0,0,0,0.00290796,0.001780762,0,0.005917144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008958871,0,0,0,0,0,0,0.000597843,0,0,0,0.000942989,0.00093583,0.005072645,0.001569305,0,0,0,0,0,0,0,0,0,0,0.015962856,0,0.02253507,0,0.004813283,0.004749072,0,0.230241649,0,0,0.003600831,0.001679442,0,0.001896257,0.252677943,0,0.058729734,0.016446451,0.101255078,0.202405,0,0.368485792,0
"Cell 14",250,0,0,0,0,0,0,0.010295917,0,0,0.016118371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034462747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154771198,0,0,0,0,0.013466997,0,0,0,0.006490854,0,0,0,0,0.128804305,0,0.137629821,0.028355889,0,0.705209944,0
"Cell 14",2500,0,0.000235289,0.001054628,0,0,0,0.0026147,0.00278057,0,0.006030141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010442017,0,0,0,0,0,0,0.000484252,0,0,0,0.000763821,0.000758022,0.01240427,0.001949905,0,0,0,0,0,0,0,0,0,0,0.015174132,0,0.018253407,0,0.004500378,0.006052488,2.19e-05,0.23845335,0,0,0.003085619,0.001614752,0,0.002520973,0.233339389,0,0.065722965,0.013321625,0.09828306,0.211382904,0,0.377950055,0
"Cell 14",2750,0,0.000194453,0.000968701,0,0,0,0.002751005,0.003358052,0,0.00568258,0,0,0,0,0,0.000956726,0,0,0,0,0,0,0,0,0,0,0.011087774,0,0,0,0,0,0,0.000400209,0,0,0,0.000631257,0.000626465,0.017703715,0.001611492,0,0,0,0,0,0,0,0,0,0,0.01630923,0,0.01508546,0,0.003921636,0.008422803,0.000653958,0.242328216,0,0,0.002688281,0.001362687,0,0.002551432,0.237697337,0,0.06943275,0.011009607,0.092724423,0.216884273,0,0.372251604,0
"Cell 14",3000,0,0.000163395,0.000813978,0,0,0,0.002859507,0.003787426,0,0.005243522,0,0,0,0,0,0.001723,0,0,0,0,0,0,0,0,0,0,0.011339694,0,0,0,0,0,0,0.000336286,0,0,0,0.000530432,0.001032871,0.018207048,0.002458535,0,0,0,0,0,0,0,0,0,0,0.01880975,0,0.012675977,0,0.00422019,0.01145708,0.00393752,0.240510121,0,0,0.002450929,0.001250362,0,0.00390378,0.248725331,0,0.073354529,0.009471415,0.092619459,0.21497119,0,0.360858073,0
"Cell 14",3250,0,0.000139224,0.000902391,0,0,0,0.002555344,0.003888399,0,0.0048204,2.41e-05,0,0,0,0,0.002109858,0,0,2.91e-05,0,0,0,0,0,0,0,0.011123405,0,0,0,0,0,0,0.00028654,0,0,0,0.000451965,0.000880079,0.018140198,0.002494141,0,0,0,0,0,0,0,0,0,0,0.018407779,0,0.010800832,0,0.003943336,0.010732259,0.003359124,0.23549392,0,0,0.002172296,0.001119524,0,0.004896973,0.262411415,0,0.07287517,0.008953833,0.090954477,0.208875943,0,0.355929158,0
"Cell 14",3500,0,0.000120045,0.000897766,0,0,0,0.002331726,0.004225673,0,0.004390593,0.000127081,0,0,0,0,0.002335282,0,0,9.77e-05,0,0,0,0,0,0,0,0.011156539,0,0,0,0,0,0,0.000404719,0,0,0,0.000389705,0.000758844,0.018392366,0.002576499,0,0,0,0,0,0,0,0,0,0,0.016920463,0,0.009312963,0,0.004975775,0.010728811,0.00322286,0.234503876,0,0,0.001945155,0.001004953,0,0.006241271,0.272821637,0,0.073712071,0.008631667,0.088051751,0.205744812,0,0.351038061,0
"Cell 14",3750,0,0.000104573,0.000886498,0,0,0,0.002257605,0.004304396,0,0.003958171,0.000200905,0,0,0,3.56e-05,0.002448631,0,0,8.51e-05,0,0,0,0,0,0,0,0.01076107,0,0,0,0,0,0,0.00036241,0,0,0,0.000339476,0.000661037,0.018541647,0.002721623,0,0,0,0,0,0,0,0,0,0,0.016404071,0,0.009100763,0,0.005323051,0.01108955,0.003403366,0.229541104,0,0,0.001895371,0.000875425,0,0.007159429,0.283915472,0,0.071873503,0.007724454,0.083896123,0.203445148,0.000561156,0.348584142,0
"Cell 14",4000,0,9.19e-05,0.000791898,0,0,0,0.002297361,0.004377439,0,0.003586384,0.000254948,0,0,0,0.000167827,0.002497713,0,0,7.48e-05,0,0,0,0,0,0,0,0.010564816,0,0,0,0,0,0,0.000318524,0,0,0,0.000298368,0.00058099,0.017191349,0.002670722,0,0,0,0,0,0,0,0,0,0,0.01564545,0,0.012990439,0,0.005946479,0.011415274,0.002991239,0.222403223,0,0,0.001854575,0.000784801,0,0.008057272,0.293452056,0,0.070816857,0.006825751,0.079050573,0.199062875,0.001956366,0.34883552,0
"Cell 14",4250,0,8.14e-05,0.000730837,0,0,0,0.002428715,0.004237612,0,0.003265013,0.000294011,0,0,0,0.000455018,0.0025069,0,0,7.17e-05,0,0,0,0,0,0,0,0.010489145,0,0,0,0,0,0,0.000282153,0,0,0,0.000264298,0.000514649,0.015618226,0.002678726,0,0,0,0,0,0,0,0,0,0,0.014730655,0,0.018843469,0,0.007094841,0.011380074,0.002649679,0.212250386,0,0,0.001916446,0.000775401,0,0.009578038,0.298306138,0,0.069981994,0.006693617,0.077224104,0.192124749,0.003373271,0.352296125,0
"Cell 14",4500,0,7.26e-05,0.000651889,0,0,0,0.002785955,0.004024961,0,0.003377526,0.000322776,0,0,0,0.000531462,0.002491292,0,0,7.62e-05,0,0,0,0,0,0,0,0.010610462,0,0,0,0,0,0,0.000251673,0,0,0,0.000235747,0.000459054,0.014104387,0.00259762,0,0,0,0,0,0,0,0,0,0,0.015096528,0,0.021743353,0,0.007786755,0.010875113,0.002363448,0.209473413,0,0,0.001870245,0.000759236,0,0.011360353,0.294822668,0,0.072415254,0.006909302,0.073706515,0.189600408,0.003959014,0.358586837,0
"Cell 14",4750,0,6.52e-05,0.000585075,0,0,0,0.002980901,0.0036789,0,0.003293182,0.000430985,0,0,0,0.000509965,0.002459849,0,0,6.84e-05,0,0,0,0,0,0,0,0.010343047,0,0,0,0,0,0,0.000225879,0,0,0,0.000211585,0.000412004,0.012658785,0.002331382,0,0,0,0,0,0,0,0,0.000582396,0,0.014731153,0,0.020812108,5.2e-06,0.008864368,0.010686491,0.002442289,0.215146801,0,0,0.001754014,0.000743305,0,0.011361618,0.289701991,0,0.07336042,0.006201147,0.074027713,0.194752601,0.003663384,0.358292743,0
"Cell 14",500,0,0,0.000286598,0,0,0,0.013750495,0,0,0.015513636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025199842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011967674,0,0.213841393,0,0,0,0,0.1773641,0,0,0.002944055,0.007222043,0,0,0,0,0.113125434,0,0.169993744,0.189995841,0,0.526884972,0
"Cell 14",5000,0,5.88e-05,0.000589224,0,0,0,0.003041311,0.003386742,0,0.003163116,0.000748214,0,0,0,0.000460243,0.002729773,0,0,6.17e-05,0,0,0,0,0,0,0,0.010097009,0,0,0,0,0,0,0.000203855,0,0,0,0.000190955,0.000371834,0.011424553,0.002274446,0,0,8e-05,0,0,0,0,0,0.001606911,0,0.015154672,0,0.01895652,0.000718256,0.009312901,0.011353523,0.005474258,0.21896367,0,0,0.001646621,0.000733595,0,0.010906919,0.284872228,0,0.073210597,0.005596535,0.075004066,0.202168515,0.004022646,0.35490391,0.000221501
"Cell 14",750,0,0,0.001305513,0,0,0,0.011754013,0,0,0.011819321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018487029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010371511,0,0.188223544,0,0,0,0,0.227658777,0,0,0.005958985,0.004746688,0,0,0.045587746,0,0.104018771,0,0.211434653,0.191765163,0,0.447193661,0
"Cell 15",1000,0,0,0,0,0,0,0.002392494,0.002776266,0,0,0.000606774,0,0,0,0,0.014992552,0,0,0.000130479,0,0,0,0,0,0,0,0.01624878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022814737,0,0.013883531,0,0,0,0,0.065948517,0.261942957,0.165417851,0,0,0.001561389,0.000564178,0,0,0.03444379,0,0.076240128,0,0.098814326,0.42515548,0.008008723,0.35594975,0.001387801
"Cell 15",1250,0,0,0,0,0,0,0.001810104,0.002342849,0,0,0.001109377,0,0,0,0,0.013253372,0,0,0.000497196,0,0,0,0,0,0,0,0.013294554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018515149,0,0.013445201,0,0.003436574,0,0,0.069601668,0.228919761,0.207174113,0,0,0.000999289,0.000581316,0,0,0.065076281,0,0.065761466,0,0.125036363,0.433929919,0.018181963,0.286694527,0.005319479
"Cell 15",1500,0,0,0,0,0,0,0.002447429,0.001735481,0,0,0.001269385,0,0,0,4.12e-05,0.012897135,0,0,0.000530285,0,0,0,0,0,0,0,0.011699507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01556569,0,0.011859804,0,0.026362313,0,0.001882948,0.061289678,0.17152192,0.188869651,0,0,0.001298403,0.000615743,0,0,0.121812461,0,0.061954101,0,0.11227576,0.372319946,0.033148846,0.294794804,0.003694083
"Cell 15",1750,0,0,0,0,0,0,0.002889236,0.001604769,0,0,0.001298539,0,0,0,0.000396172,0.011695384,0,0,0.000434331,0,0,0,0,0,0,0,0.010874846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013422263,0,0.012920013,0,0.037728205,0,0.00138339,0.057791307,0.134312436,0.172276989,0,0,0.00126407,0.000625021,0,0,0.186873163,0,0.056402098,0,0.091760827,0.327386417,0.045820234,0.289043241,0.00271402
"Cell 15",2000,0,0,0,0,0,0,0.003193603,0.001264008,0,0,0.001274357,0,0,0,0.000303319,0.010484411,0,0,0.000332535,0,0,0,0,0,0,0,0.00936412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011793996,0,0.012217729,0,0.045017467,0,0.001059158,0.051425944,0.115420058,0.171152647,0,0,0.001569897,0.000513459,0,0,0.234213751,0,0.050273243,0.000695548,0.073269476,0.304577336,0.040427767,0.294464957,0.002077922
"Cell 15",2250,0,0,0,0,0,0,0.003718104,0.001278826,0,0,0.001228075,0,0,0,0.000343086,0.010463711,0,0,0.000262743,0,0,0,0,0,0,0,0.008972784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010515679,0,0.012981337,0,0.052612173,0,0.000836866,0.044930507,0.10102761,0.167872368,0,0,0.00169635,0.000539301,0,0,0.250127651,0,0.049549736,0.002141907,0.065221556,0.292703314,0.035467281,0.303146738,0.001641815
"Cell 15",250,0,0,0,0,0,0,0.003031908,0.022311483,0,0,0,0,0,0,0,0.033016201,0,0,0,0,0,0,0,0,0,0,0.067379624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078085397,0,0.004910382,0,0,0,0,0,0,0.166458428,0,0,0.011410768,0,0,0,0,0,0.279223007,0,0,0.241103701,0,0.479673281,0
"Cell 15",2500,0,0,0,0,0,0,0.003957535,0.001049157,0,0,0.001208262,0,0,0,0.000294852,0.010523987,0,0,0.000263547,0,0,0,0,0,0,0,0.008548984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009486879,0,0.012562759,0,0.060376014,0,0.000677861,0.042870214,0.091227818,0.168583372,0,0,0.00157407,0.000671125,0,0,0.242565912,0,0.052165014,0.00210127,0.066388011,0.279272771,0.030387013,0.325790136,0.00132987
"Cell 15",2750,0,0,0,0,0,0,0.003766803,0.000867072,0,0,0.001293772,0,0,0,0.000243679,0.00999343,0,0,0.000217807,0,0,0,0,0,0,0,0.00779934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008641365,0,0.011218918,0,0.060654198,0,0.000560216,0.036082067,0.081272186,0.175816098,0,0,0.001725781,0.000692256,0,0,0.222512292,0,0.052090183,0.003313791,0.060748828,0.274838989,0.02670939,0.35868746,0.001099066
