Site,BUFF_DIST,RESERVOIR,BORROWPITS,DUGOUT,LAGOON,BORROWPIT-DRY,SUMP,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,INTERCHANGE-RAMP,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-1L,ROAD-PAVED-2L,ROAD-PAVED-DIV,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-PAVED-UNDIV-4L,ROAD-UNPAVED-2L,TRUCK-TRAIL,AIRP-RUNWAY,ROAD-UNPAVED-1L,ROAD-PAVED-4L,ROAD-PAVED-3L,RLWY-SGL-TRACK,RLWY-SPUR,CANAL,VEGETATED-EDGE-ROADS,VEGETATED-EDGE-RAILWAYS,GRVL-SAND-PIT,MINES-PITLAKE,MISC-OIL-GAS-FACILITY,FACILITY-UNKNOWN,FACILITY-OTHER,OIL-GAS-PLANT,CLEARING-UNKNOWN,URBAN-INDUSTRIAL,CLEARING-WELLPAD-UNCONFIRMED,WELL-CASED,WELL-GAS,WELL-OIL,WELL-OTHER,TRANSFER_STATION,LANDFILL,RECREATION,GOLFCOURSE,CAMPGROUND,GREENSPACE,SURROUNDING-VEG,RUNWAY,TRANSMISSION-LINE,CFO,RURAL-RESIDENCE,URBAN-RESIDENCE,COUNTRY-RESIDENCE,RESIDENCE_CLEARING,WELL-ABAND,ROUGH_PASTURE,CROP,TAME_PASTURE,FRUIT-VEGETABLES,CUTBLOCK,PRE-LOW-IMPACT-SEISMIC,TRAIL,DISTURB_VEG,PIPELINE
Cell 60,4750,0,6.48E-05,0.000670828,0,0,0,0.004962449,0.002060936,0,0.005730272,0,0,0,0,0.000602973,0.008564658,0,0,0.000226998,0,0,0,0,0.001405959,0,0,0.024523416,0.005870608,0,0,0,0,0,0,0,0,0,0.000187157,0.001431265,0,0,0.000210682,0,0,0,0.001564455,0,0,0,0,0,0.022096095,0,0.052360934,0,0.002737351,0.027247283,0.338675182,0.132278537,0,0,0.001978529,0.000915811,0,0.000134056
Cell 61,4750,0,0,0.000359846,0,0,0,0.004060719,0.002092181,0,0.006003002,0,0,0,0,0.00066374,0.002623051,0,0,0.000126748,0,0,0,0,0,0,0,0.015681984,0,0,0,0,0,0,0,0,0,0,0,0.00163325,0,0,0,0,0,0,0,0,0,0,0,0,0.01317676,0,0.039669713,0,0.001126387,0.065237212,0.110052536,0.208281718,0,0,0.002397312,0.002052139,0,0.003244369
Cell 62,4750,0,0,0.000195237,0,0,0,0.001429918,0.003182031,0,0.002193743,0,0,0,0,0.000497572,1.52E-05,0,0,1.10E-05,0,0,0,0,0,0,0,0.00811356,0,0,0,0,0,0,0,0,0,0,0,0.001769557,0,0,0,0,0,0,0,0,0,0,0,0,0.004788236,0,0.012822538,0,0.001877372,0.185963423,0.010046015,0.138469412,0,0,0.001325539,0.002689364,0,0.006724701
Cell 63,4750,0,0,3.25E-05,0,0,0,0.000773086,0.003291707,0,0.001148881,0,0,0,0,0.000280801,0.00035571,0,0,0.000192549,0,0,0,0,0,0,0,0.0052599,0,0,0,0,0,0,0,0,0,0,0,0.001753547,0,0,0,0,0,0,0,0,0,0,0,0,0.006644652,0,0.002111922,0,0.001877324,0.140682852,0.007170098,0.125623178,0,0,0.001196746,0.003504691,0,0.003939747
Cell 64,4750,0,0,0,0,0,0,0.001008958,0.002745187,0,0.001565167,0,0,0,0.003389748,0.000357654,0.000672073,0,0,0.000244999,0,0,0,0,0,0,0,0.01071701,0,0,0,0,0,0,0,0,0,0,0,0.000791427,0,0,0,0,0,0,0,0,0,0,0,0,0.009942963,0,0.007451995,0,0.001735408,0.083955102,0.06544793,0.138391856,0,0,0.001151038,0.002724612,0,0.001496911
Cell 65,4750,0,0,3.25E-05,0,0,0,0.00099314,0.003061487,0,0.002402394,0,0,0,0.003974576,0.000134489,0.002169994,0,0,9.20E-05,0,0,0,0,0,0,0,0.014121285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010996637,0,0.006094596,0,0.001689585,0.046860501,0.142171665,0.122331499,0,0,0.001069587,0.001576464,0,0
Cell 66,4750,0,0,0,0,0,0,0.002366124,0.003085669,0,0.003853111,0,0,0,0.003529814,0.000357654,0.000934951,0,0,0.00024118,0,0,0,0,0,0,0,0.014366468,0,0,0,0,0,0,0,0,0,0,0,0.000807123,0,0,0,0,0,0,0,0,0,0,0,0,0.018596256,0,0.008277654,0,0.001793889,0.09186209,0.109893087,0.197402412,0,0,0.001746623,0.002716552,0,0.001399892
Cell 7,4750,0,0,0.000302497,0,0,0,0.010835245,0.001701566,0,0.000669924,0.000242993,0,0,0,0.003026497,0.02109263,0,0,0.0002205,0,0,0,0,0.00059702,0,0,0.020502735,0.001483957,0,0,0,6.47E-05,0,0,0,0,0,0,0.000404057,0,0,0,0,0.000989649,0,0,0,0,0.000655437,0,0,0.056344734,0,0.109944553,0.000266504,0.002434744,0.032582398,0.021588853,0.347539431,0,0,0.003453405,0.000651032,0,0.003556152
Cell 8,4750,0,0,0.000292928,0,0,0,0.012381948,0.001872025,0,0.000172398,0.001091668,0,0,0,0.005747407,0.019720132,0,0,0.00014646,0,0,0,0,0.001340555,0,0,0.022850908,0.004659396,0,0,0,6.47E-05,0,0,0,0,0,0,0.000606084,0,0,0,0,0.000377861,0,0,0,0,0,0,0,0.055875527,0,0.155997165,0.000266504,0.001504541,0.044520801,0.015618468,0.293785871,0,0,0.002971309,0.000453583,0,0.003485852
Cell 9,4750,0,0,0.00018876,0,0,0,0.010990706,0.002053068,0,4.63E-06,0.001685197,0,0,0.003880939,0.005793182,0.015232512,0,0,0.000213804,0,0,0,0,0.001138364,0,0,0.028029293,0.003387653,0,0,0,0.00128545,3.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060376072,2.75E-05,0.126619325,0.00025453,0.001314464,0.0512079,0.119226728,0.217784067,0,0,0.002552815,0.000815634,0,0.000518499
Cell 1,5000,0,0,0.000758986,0,0,2.70E-05,0.002294736,0.004631671,0,0.004567572,0.001083635,0,0,0,0.000369661,0.005353863,0,0,0.000129149,0,0,0,0,0.000724432,0,0,0.016692993,0.001436213,0,0,0.000750691,0,0,0.000203855,0,0,0,0.001083426,0.000554185,0.012722173,0.005429167,0.000131391,0,0,0,0.000773302,0.000338685,0,0,0,0,0.018073314,0.004062124,0.004770891,0,0.009930148,0.006775743,0.349299995,0.173034781,0,0,0.001177733,0.000325413,0,0.007735985
Cell 10,5000,0,0.000117905,0.000262777,0,0,0,0.008922267,0.001698259,1.23E-05,0,0.000771607,0,0,0.004278178,0.003382942,0.014416283,0,0,0.000126716,0,0,0,0,0,0,0,0.021230004,0,0,0,0,0.001107045,9.22E-05,0,0,0,0,0,0.000901928,0,0,0,0,0.000612521,0,0,0,0,0,0,0,0.055408439,0,0.084088589,0,0.001698554,0.040957167,0.351025295,0.192386785,0,0,0.001114375,0.000611569,0,0.000235597
Cell 12,5000,0,0,0.000642498,0,0,2.70E-05,0.001749811,0.004490802,0,0.003760308,0.000872576,0,0,0,0.000369661,0.003979093,0,0,8.56E-05,0,0,0,0,0,0,0,0.014747361,0,0,0,0.000750691,0,0,0.000120008,0,0,0,0.001083426,0.001072404,0.012535003,0.005260463,0,0,0,0,0.000773302,0,0,0,0,0,0.015862973,0,0.004775078,0,0.008100907,0.009067276,0.309485043,0.10720717,0,0,0.001278722,0.00057701,0,0.005299409
Cell 13,5000,0,5.88E-05,0.000497289,0,0,0,0.001437542,0.003989623,0,0.002995886,0.000635706,0,0,0,0.000128212,0.001813643,0,0,7.67E-05,0,0,0,0,0,0,0,0.010411383,0,0,0,5.22E-05,0,0,0.000203855,0,0,0,0.000528854,0.000554157,0.013782186,0.003411005,0,0,0,0,0.000773302,0,0,0,0,0,0.009452406,0,0.004775078,0,0.006932517,0.006450633,0.05535439,0.13815215,0,0,0.001537204,0.000807961,0,0.007844596
Cell 14,5000,0,5.88E-05,0.000589224,0,0,0,0.003041311,0.003386742,0,0.003163116,0.000748214,0,0,0,0.000460243,0.002729773,0,0,6.17E-05,0,0,0,0,0,0,0,0.010097009,0,0,0,0,0,0,0.000203855,0,0,0,0.000190955,0.000371834,0.011424553,0.002274446,0,0,8.00E-05,0,0,0,0,0,0.001606911,0,0.015154672,0,0.01895652,0.000718256,0.009312901,0.011353523,0.005474258,0.21896367,0,0,0.001646621,0.000733595,0,0.010906919
Cell 15,5000,0,5.88E-05,0.000264364,0,0,0,0.003644254,0.000607419,0,0.001285269,0.001463789,0,0,0,0.000106466,0.007578612,0,0,7.97E-05,0,0,0,0,0,0,0,0.011057733,0,0,0,0,0,0,0,0,0,0,0,0.000182326,0,0.000168697,0,0,0,0,0,0,0,0,0.004795427,0,0.014633495,0,0.04270098,0,0.001164789,0.02171181,0.044410955,0.192842387,0,0,0.002077722,0.000913621,0,0
Cell 16,5000,0.003162199,0,8.81E-05,0,0,0,0.003639865,0.000885881,0,0.001478801,0.001293269,0,0,0,0.000290938,0.009432434,0,0,6.59E-05,0,0,0,0,0,0,0,0.014389584,0,0,0,0,0,0,0,0,0,0,0,0.000182326,0,0,0,0,0,0,0,0,0,0,0.002327494,0,0.017865874,0,0.050536007,0,0.001016755,0.012573407,0.055275579,0.206929665,0,0,0.002258592,0.000668031,0,0
Cell 17,5000,0.003162199,0,0.000117496,0,0,0,0.005025594,0.001452117,0,0.001944947,0.00041501,0,0,0,0.000929798,0.011706083,0,0,9.77E-05,0,0,0,0,0.00080051,0,0,0.01475472,0.002410049,0,0,0,0,0,0,0,0,0,0,0.000546991,0,0,0,0,0,0,0,0,0,0,0,0,0.022799668,0,0.068371291,0,0.000847319,0.026026886,0.003805166,0.193703936,0,0,0.002181905,0.000613817,0,0.001972546
Cell 18,5000,0.000939529,0,0.000205617,0,0,0,0.010243824,0.002290174,0,0.001183705,0.000423959,0,0,0,0.003717805,0.020304243,0,0,0.000132706,0,0,0,0,0.001273992,0,0,0.023817557,0.003938408,0,0,0,0,0,0,0,0,0,0,0.000546991,0,0,0,0,0,0,0,0,0,0,0,0,0.044454174,0,0.123915286,3.02E-05,0.001525208,0.042997977,0.016889224,0.210566183,0,0,0.003601064,0.000935499,0,0.002481666
Cell 19,5000,0.000622887,0,0.000117492,0,0,0,0.008804479,0.002209064,0,0.000678724,0.000473177,0,0,0,0.004270934,0.01748796,0,0,8.17E-05,0,0,0,0,0.001074449,0,0,0.019922839,0.003462932,0,0,0,0,0,0,0,0,0,0,0.000911629,0,0,0,0,0.001540266,0,0,0,0,0,0,0,0.041295124,0,0.094594134,0,0.001186265,0.059487805,0.032430353,0.158492002,0,0,0.003094884,0.001996133,0,0.000960585
Cell 2,5000,0,5.88E-05,0.000614789,0,0,0,0.002375398,0.004583882,0,0.003984893,0.001231926,0,0,0,0.000220918,0.00323515,0,0,0.000154073,0,0,0,0,0,0,0,0.013835287,0,0,0,5.22E-05,0,0,0.000203855,0,0,0,0.000528854,0.000371834,0.015831532,0.003917116,0,0,0,0,0.000773302,0,0,0,0,0,0.014496595,0,0.007127478,0,0.010951662,0.010518326,0.107493324,0.202068653,0,0,0.001783331,0.000687612,0,0.011541928
Cell 20,5000,0,0,0.000146864,0,0,0,0.009374702,0.002958391,0,4.58E-05,0.001317815,0,0,0.003714703,0.004290227,0.014758103,0,0,0.000165083,0,0,0,0,0.000283411,0,0,0.02274867,0.00077352,0,0,0,0.001081454,9.22E-05,0,0,0,0,0,0.000858966,0,0,0,0,0.001540266,0,0,0,0,0.000355691,0,0,0.060762619,0,0.08473187,0,0.000717222,0.039300971,0.036708487,0.232797966,0,0,0.003031916,0.0016162,0,6.95E-05
Cell 22,5000,0,0,0.000414081,0.000823426,0,0,0.002484924,0.005585565,0,0.006209932,0.00092051,0,0,0,2.53E-05,0.00461921,0,0,0.000254453,0,0,0,0,0,0,0,0.020843,0,0,0,0.000480924,0,0,0.000127494,0,0,0,0.000616092,0.002204279,0.008119193,0.00653452,0,0,0,0,0.000457399,0,0,0,0,0,0.017525547,0,0.001711276,0,0.011929461,0.025173101,0.467121572,0.208118787,0,0,0.001110089,0.000274555,0,0.000290925
Cell 23,5000,0,0,0.000439942,0,0,0,0.00199614,0.002721081,0,0.003752156,0.001457659,0,0,0,0.000106882,0.002438428,0,0,0.000205167,0,0,0,0,0,0,0,0.012702842,0,0,0,0,0,0,0.000127494,0,0,0,0.000653434,0.001386133,0.001335936,0.001565867,0,0,0,0,0.003775577,0,0,0,0,0,0.012659667,0,0.008908047,0,0.002195703,0.026945948,0.176505217,0.140897239,0,0,0.002010476,0.000608563,0,0.001090756
Cell 24,5000,0,0,0.000105434,0,0,0,0.000893149,0.000948143,0,0.002340603,0.000154885,0,0,0,3.00E-05,0,0,0,1.53E-05,0,0,0,0,0,0,0,0.004310038,0,0,0,0,0,0,0,0,0,0,0.000369584,0.000554157,0.001414596,0.000516117,0,0,0,0,0,0,0,0,0,0,0.006479928,0,0.005211534,0,0.001867238,0.010173541,0.016234464,0.045410045,0,0,0.002007157,0.000820936,0,0.001567075
Cell 25,5000,0,0,0.000234961,0,0,0,0.002297501,0.000641921,0,0.002374927,0.000613162,0,0,0,0.000650539,0.001629745,0,0,0.000162727,0,0,0,0,0,0,0,0.006388396,0,0,0,0,0.001019003,0,0,0.000854369,0,0,2.01E-05,0.000452487,0,0,0,0,0,0,0,0,0,0,0.001839962,0,0.00841981,0,0.018619681,0.000474909,0.002202843,0.045213487,0.001222323,0.065398029,0,0,0.002580425,0.000886847,0,0.001048023
